Price,Distance,Bedroom2,Bathroom,Car,YearBuilt
1250000,5.2,3,1,1,1890
641000,5.2,3,2,1,1900
860000,5.2,3,1,1,1890
705000,5.2,2,1,1,1910
880000,5.2,3,1,1,1915
754000,5.2,2,2,1,2000
916000,5.2,2,1,0,1890
590000,5.2,2,1,1,2004
575000,5.2,2,1,1,1950
1510000,5.2,3,1,0,1920
801000,5.2,2,2,1,2007
820000,5.2,3,2,2,2011
370000,5.2,1,1,1,1970
1170000,5.2,3,1,0,1890
1790000,5.2,3,1,1,1920
640000,5.2,3,2,1,2000
1875000,5.2,4,2,2,1958
1053000,5.2,3,1,1,1925
705000,5.2,2,1,1,2012
1217000,5.2,4,1,0,1920
1020000,5.2,3,1,3,1943
1180000,5.2,2,1,1,2010
1340000,5.2,3,1,1,1910
1410000,5.2,4,2,1,1916
1550000,5.2,3,1,1,1900
740000,5.2,3,2,1,2010
592500,5.2,2,1,2,2002
370000,5.2,1,1,1,1965
765000,5.2,2,1,1,1880
772000,5.2,1,1,1,1890
1210000,5.2,3,2,1,1890
1755000,5.2,4,2,1,1910
945000,5.2,2,1,2,1910
755000,5.2,2,1,1,1930
521500,5.9,2,1,1,1960
320000,5.9,2,1,1,1980
1190000,5.9,3,1,1,1920
471000,5.9,2,1,1,1970
265000,5.9,1,1,1,2000
955000,5.9,3,1,0,1930
1350000,5.9,5,2,2,1997
380000,5.9,2,1,1,1970
300000,5.9,1,1,0,1960
810000,5.9,3,1,2,1950
380000,5.9,2,1,1,1970
793000,5.9,3,1,0,1935
400000,5.9,2,1,1,1960
400500,5.9,2,1,1,2013
797500,5.9,3,2,2,2010
435000,5.9,2,1,1,2002
1300000,5.9,3,1,2,1900
1330000,5.9,3,1,2,1930
1245000,5.9,3,1,1,1934
1205000,5.9,7,3,1,1982
380000,5.9,2,1,1,1970
1095000,5.9,3,1,1,1935
680000,5.9,2,1,1,1970
711000,5.9,2,1,1,1910
500000,5.9,2,1,1,1970
1005000,5.9,2,1,1,1926
385000,5.9,2,1,1,1970
370000,5.9,2,1,1,1960
320000,5.9,1,1,1,1970
330000,5.9,1,1,1,1970
1200000,5.9,5,2,3,1920
537000,5.9,2,1,1,1960
910000,5.9,3,1,2,1950
285000,5.9,1,1,1,1970
921500,5.9,3,1,1,1930
1315000,5.9,2,1,2,1930
370000,5.9,2,1,1,1970
735000,5.9,2,1,2,2004
1000000,5.9,3,1,1,1935
252000,5.9,1,1,1,1970
1700000,5.9,4,2,2,1920
820000,5.9,3,1,1,1900
370000,5.9,2,1,1,1970
484000,5.9,2,1,1,1950
815000,5.9,3,1,2,1999
1150000,5.9,3,1,2,1950
1150000,5.9,4,1,2,1910
598000,5.9,2,1,1,2009
497000,5.9,2,1,1,1977
440000,5.9,2,1,1,1960
816000,5.9,3,2,1,1930
1585000,5.9,4,1,2,1920
970000,5.9,4,3,2,1925
851000,11.8,3,1,2,2000
1300000,11.8,4,1,2,1960
1235000,11.8,4,2,2,1957
1505000,11.8,4,3,2,2012
1303000,11.8,4,2,2,1980
880000,11.8,3,2,2,1960
975000,11.8,3,2,2,2013
990000,11.8,3,2,1,1950
1340000,11.8,2,1,2,1965
1225000,11.8,4,2,2,1970
1490000,11.8,5,3,2,1975
1250000,11.8,3,2,2,1960
1260000,11.8,4,2,2,1971
905000,11.8,3,3,2,1965
1085000,11.8,4,2,1,1960
787000,11.8,3,1,2,1985
1075000,11.8,3,1,1,1960
1320000,11.8,4,3,2,1970
1302000,11.8,4,2,2,1996
1050000,11.8,3,2,1,1965
1000000,11.8,4,2,3,1970
1300000,11.8,4,2,2,1985
990000,11.8,3,1,2,1975
1100000,11.8,4,2,2,1975
1475000,11.8,4,2,2,1998
903000,11.8,2,1,1,1965
1590000,11.7,4,3,2,1940
1300000,11.7,3,1,2,1960
1890000,11.7,4,2,2,1960
1022500,11.7,3,2,2,2000
1755000,11.7,3,1,1,1970
686000,11.7,3,1,2,1980
1300000,11.7,3,1,1,1950
1160000,11.7,3,1,1,1950
2000000,11.7,4,3,2,1996
790000,11.7,3,1,2,1960
1682000,11.7,4,2,1,1950
625000,11.7,3,2,1,2002
650000,11.7,2,1,1,1975
1060000,11.7,4,3,2,2013
1255000,11.7,4,2,2,2005
900000,11.7,3,1,4,1955
633000,11.7,2,1,1,1965
1350000,11.7,2,1,2,1950
752000,11.7,4,2,2,1993
570000,11.7,3,1,1,1950
745000,11.7,3,1,2,1998
2150000,11.7,5,4,2,2014
746000,11.7,3,1,2,1995
1540000,11.7,3,2,2,1950
1410000,11.7,5,2,1,1950
1800000,11.7,4,2,2,1963
1270000,11.7,4,2,2,2005
900000,11.7,4,3,2,2013
1250000,11.7,4,2,2,2005
1410000,11.7,3,2,3,1970
800000,11.7,4,2,1,1950
702000,11.7,3,2,1,2001
2650000,7.8,4,2,1,1890
1017000,7.8,2,1,2,1940
729000,7.8,2,1,1,1970
2600000,7.8,5,4,1,1940
1650000,7.8,3,2,2,1998
2860000,7.8,5,3,4,1940
950000,7.8,2,1,2,1994
615000,7.8,2,1,1,1960
1987000,7.8,3,2,2,1960
683000,7.8,2,1,1,1970
1690000,7.8,3,2,1,1950
430000,7.8,2,1,1,2011
717000,7.8,2,1,1,1960
2600000,7.8,3,2,2,1897
2325000,7.8,3,2,2,1930
435000,7.8,2,1,1,1960
2000000,7.8,3,1,2,1925
1302000,7.8,2,1,1,1938
1622000,7.8,3,1,1,1930
502000,7.8,2,1,1,1965
435000,7.8,2,1,1,1960
620000,7.8,2,1,1,1960
2000000,7.8,5,3,2,1920
591000,7.8,3,1,1,1960
2608000,7.8,5,2,4,1920
1780000,7.8,3,1,1,1930
2250000,7.8,3,2,2,2009
895000,7.8,2,1,1,1930
1800000,7.8,3,2,0,1920
1400000,7.8,3,0,0,1935
900000,7.8,2,1,1,1970
2700000,7.8,5,3,2,1994
530000,7.8,2,1,1,1960
2228000,7.8,4,2,2,1960
930000,7.8,3,2,2,1970
1602500,7.8,3,1,1,1930
2177000,7.8,3,1,2,1920
3400000,7.8,3,2,4,1960
820000,7.8,2,1,1,1969
2105000,7.8,3,1,2,1940
1625000,7.8,3,2,2,1990
3300000,7.8,3,3,2,2016
667000,7.8,2,1,1,1960
2015000,7.8,4,1,4,1920
700000,7.8,2,1,1,1970
3225000,7.8,4,3,1,1890
3320000,7.8,5,4,2,2009
2125000,7.8,4,3,2,1980
2030000,7.8,4,2,2,1960
2750000,7.8,4,3,1,1912
2000000,7.8,4,3,4,1980
706000,7.8,2,1,1,1960
2250000,7.8,5,5,1,2010
2740000,7.8,4,2,2,2005
2950000,9,4,2,2,1935
1587500,9,3,1,1,1920
830000,9,2,1,1,1960
2375000,9,4,2,1,1910
2900000,9,5,2,2,1910
2200000,9,3,3,2,1890
2620000,9,4,1,1,1890
1305000,9,2,1,1,1945
928000,9,3,2,1,1998
2930000,9,5,3,4,2005
2950000,9,4,2,3,1927
722000,9,2,1,1,1965
2350000,9,5,2,4,1910
1640000,9,3,3,2,1997
1680000,9,3,2,1,1910
3550000,9,5,4,4,2013
1385000,9,2,1,1,1910
3400000,9,4,1,4,2008
1850000,9,3,2,2,1995
1800000,9,3,2,2,1986
3145000,9,4,2,2,2012
1330000,3.2,3,1,1,1900
1425000,3.2,4,3,0,1890
2950000,3.2,3,1,2,1910
2175000,3.2,3,1,0,1920
765000,3.2,2,1,1,1970
800000,3.2,2,1,1,2009
2718000,3.2,4,2,0,2015
468000,3.2,1,1,1,1970
2400000,3.2,1,2,0,1900
2520000,3.2,4,2,2,1890
390000,3.2,1,1,1,1970
2050000,3.2,3,2,0,1970
1950000,3.2,4,2,2,1900
437000,3.2,1,1,1,1970
520000,3.2,2,1,1,1940
570000,3.2,2,1,1,1975
820000,11.4,3,1,2,1989
795000,11.4,2,2,1,2009
600000,11.4,2,1,1,1970
1295000,11.4,3,1,2,1960
1275000,11.4,4,2,0,1919
510000,11.4,2,1,1,1970
346000,11.4,1,1,1,1970
860000,11.4,3,2,1,1990
586000,11.4,2,1,1,1970
772000,11.4,2,1,2,1973
1506000,11.4,4,2,2,1925
675000,11.4,3,2,1,1990
525000,11.4,2,1,2,2009
290000,11.4,1,1,1,1960
360000,11.4,2,1,1,1970
967500,11.4,3,1,2,1930
1350000,11.4,1,2,2,1920
330000,11.4,1,1,1,1970
1600000,11.4,4,2,2,1923
260000,11.4,1,1,1,1968
1008000,11.4,3,2,1,1990
1170000,11.4,3,1,2,1925
1830000,11.4,3,2,2,1983
250000,11.4,1,1,1,1960
930000,11.4,2,2,1,2009
465000,11.4,2,1,1,1970
1550000,11.4,4,2,2,1930
707000,11.4,2,1,1,2000
804000,11.4,2,2,1,1993
1501000,11.4,3,2,1,1970
970000,11.4,3,2,2,2005
817500,11.4,2,1,1,2002
1450000,11.4,4,2,2,1938
855000,11.4,2,1,1,1994
675000,11.4,2,1,1,1968
588000,11.4,2,1,1,2011
455000,11.4,2,1,1,1970
920000,11.4,3,2,1,2005
656000,11.4,2,1,1,1970
930000,11.4,2,1,1,1930
415000,11.4,2,1,1,1970
650000,11.4,2,1,1,1975
1360000,11.4,3,2,2,2010
765000,11.4,2,1,1,1965
1900000,11.4,5,3,1,1930
350000,11.4,1,1,1,1980
1430000,11.4,3,2,2,1945
1490000,11.4,3,2,1,1915
572000,11.4,2,2,1,2014
1100000,11.4,4,3,2,1996
1125000,11.4,3,1,1,1925
601000,11.4,2,1,1,1970
405000,11.4,2,1,1,1970
1655000,11.4,4,2,2,1915
808000,11.4,3,1,1,1998
370000,11.4,2,1,1,1950
1880000,11.4,3,2,3,1970
585000,11.4,2,1,1,1970
450000,11.4,2,1,1,1970
737000,11.4,2,1,1,1990
860000,11.4,3,1,2,1978
605000,11.4,2,1,1,1973
1300000,11.4,2,1,1,1900
1518000,11.4,3,3,2,2000
632500,11.4,2,1,1,1965
435000,11.4,2,1,1,1980
468250,11.4,2,1,1,2008
1716000,11.4,2,2,1,1925
270000,11.4,1,1,1,1968
365000,11.4,1,1,1,1960
722500,8.9,2,1,1,1960
550000,8.9,2,1,1,1960
131000,8.9,4,1,2,1920
1750000,8.1,3,2,2,1955
580000,8.1,2,1,1,2012
2005000,8.1,4,2,3,2014
523000,8.1,2,1,1,1960
420000,8.1,2,1,1,2012
290000,8.1,1,1,1,1970
1400000,8.1,3,1,0,1910
722000,8.1,2,2,2,2011
450000,8.1,2,1,1,2014
536000,8.1,2,1,1,1960
2625000,8.1,4,2,3,1910
550000,8.1,2,1,1,2011
2170000,8.1,4,2,1,1915
1577500,9.3,3,2,2,1935
1460000,9.3,3,1,2,1960
275500,9.3,1,1,1,1960
1065000,9.3,2,1,1,1930
1470000,9.3,3,2,2,1910
1160500,9.3,3,2,1,1930
1030000,9.3,4,2,2,1995
1225000,9.3,2,1,2,1940
1450000,9.3,2,2,1,1925
1774500,9.3,4,2,2,2008
525500,9.3,2,1,1,1970
825000,9.3,2,1,1,1930
1262000,9.3,4,2,2,2016
1410000,9.3,4,2,3,2005
1340000,9.3,2,1,1,1940
1200000,9.3,3,2,2,1920
1001000,9.3,2,2,1,1890
1330000,9.3,3,1,1,1926
290000,9.3,1,1,1,1970
1570000,9.3,3,2,2,1970
1916000,9.3,4,2,2,1910
890000,13.6,4,3,2,2014
700000,13.6,2,2,1,2006
865000,13.6,3,2,2,2010
1042500,13.6,4,3,2,2016
1002000,13.6,2,1,1,1950
650000,13.6,3,2,2,2000
965000,13.6,4,3,2,2012
1301000,13.6,3,1,2,1970
1415500,13.6,3,2,1,1950
705000,13.6,2,1,1,1972
1260000,13.6,4,2,2,2001
1000000,13.6,3,1,2,1960
845000,13.6,3,2,1,2012
881000,13.6,3,2,1,2014
780000,3.4,2,1,1,1880
1060000,3.4,3,1,0,1900
930000,3.4,3,2,1,2000
1075000,3.4,2,1,1,1890
1105000,3.4,2,1,1,1910
1209000,3.4,2,1,1,1910
3010000,3.4,4,3,2,1903
1435000,3.4,2,1,2,1900
1290000,3.4,2,1,0,1890
495000,3.4,2,1,1,1970
1370000,3.4,3,2,1,1890
1180000,3.4,3,3,1,1995
1450000,3.4,2,1,0,1890
885500,3.4,2,2,2,2005
825000,3.4,3,3,1,2010
533000,3.4,2,1,1,1970
1430000,3.4,2,1,0,1910
1506000,3.4,4,2,0,1995
1360000,3.4,3,1,0,1880
850000,7.8,2,1,1,1930
784000,7.8,2,1,1,1890
680000,7.8,3,1,0,1950
807000,7.8,2,2,1,2010
675000,7.8,3,1,2,2005
1202000,7.8,3,2,2,1940
1370000,7.8,3,1,1,1890
1000000,7.8,3,2,3,1920
145000,7.8,3,1,1,1910
860000,7.8,3,1,1,1915
953000,7.8,2,1,1,1890
735000,7.8,2,1,1,1900
947000,7.8,3,1,1,1920
500000,7.8,2,1,1,1970
865000,7.8,3,2,2,2008
466000,7.8,2,1,1,1980
740000,7.8,3,2,1,2014
812000,7.8,3,1,1,1930
766000,7.8,3,1,0,1930
825000,7.8,2,1,1,1910
1131000,7.8,4,2,2,2001
1064000,7.8,3,2,1,1940
1210000,7.8,3,1,1,1925
434000,7.8,2,1,1,1965
653000,7.8,2,1,1,2012
640000,7.8,3,1,2,1995
820000,7.8,2,1,1,1960
1130000,7.8,3,1,2,1920
763000,7.8,3,2,1,1994
903000,7.8,2,1,1,1910
1000000,7.8,3,1,1,1970
1742000,7.8,3,2,4,2006
865000,7.8,4,1,1,1925
485000,7.8,2,2,1,1880
1278000,7.8,3,2,3,1930
590000,7.8,3,2,2,2013
1000000,7.8,4,2,1,1938
1136000,7.8,4,3,1,1920
635000,7.8,2,1,1,2014
885000,7.8,3,1,2,1920
1160000,7.8,4,2,5,1888
1400000,7.8,4,1,1,1970
1260000,7.8,3,2,0,1930
841000,7.8,3,1,3,1920
537500,7.8,2,1,1,1975
598000,7.8,2,1,1,2007
1120000,7.8,3,2,1,2006
870000,7.8,3,1,1,1980
680000,7.8,2,1,2,1920
825000,7.8,3,1,2,1920
725000,7.8,3,1,0,1900
1250000,7.8,4,3,1,1900
1008000,7.8,2,1,3,1940
990000,7.8,4,1,1,1930
451000,7.8,2,1,1,1970
635000,7.8,2,2,3,1920
1020000,7.8,5,2,4,1985
1025000,7.8,3,1,3,1950
700000,7.8,3,1,1,2000
1130000,7.8,3,1,3,1945
1075000,7.8,4,1,4,1925
845000,7.8,3,1,1,1980
600000,7.8,3,1,1,1976
1150000,7.8,4,2,2,1930
515000,7.8,2,1,2,1970
770000,7.8,4,1,2,1970
472000,7.8,2,1,1,1975
901000,7.8,2,1,1,1940
605000,7.8,2,1,1,1969
687000,7.8,3,1,1,1995
975000,7.8,4,2,2,1996
985000,7.8,3,1,1,1880
1370000,7.8,3,1,1,1930
700000,7.8,2,1,2,1925
810000,7.8,3,2,1,2010
445000,7.8,2,1,1,2007
838000,7.8,4,1,1,1960
1150000,7.8,4,1,2,1990
931000,7.8,3,1,1,1920
241000,7.8,1,1,1,1976
981000,7.8,2,1,1,1910
570000,7.8,2,1,1,1900
500000,7.8,2,1,1,1970
655000,9.2,3,1,0,1950
631000,9.2,3,1,1,2012
600000,9.2,2,1,1,2010
715000,9.2,3,2,2,2010
864000,9.2,3,1,2,1950
700000,9.2,3,1,2,1950
591000,9.2,2,1,1,2008
860000,9.2,2,1,3,1950
765000,9.2,2,1,2,1925
625000,9.2,3,1,2,2014
745000,9.2,2,1,3,1940
1050000,9.2,4,3,2,2016
935000,9.2,2,1,2,1960
1009000,9.2,4,1,2,1950
820000,9.2,2,1,4,1960
780000,9.2,3,1,2,1950
707000,9.2,3,2,3,1950
532500,9.2,2,1,1,1970
637000,9.2,3,1,4,1950
950000,9.2,4,2,2,2013
860000,9.2,3,2,3,1970
1172000,9.2,5,3,2,2014
650000,9.2,3,1,1,1930
792000,9.2,4,2,1,1950
720000,9.2,3,1,2,1970
970000,9.2,3,1,2,1960
890000,1.6,2,1,1,1900
1260000,1.6,2,1,1,1900
855000,1.6,2,1,1,1830
1260000,1.6,3,1,0,1900
1125000,1.6,3,2,2,2000
910000,1.6,2,1,1,1880
452000,1.6,1,1,1,2000
440000,1.6,1,1,1,2010
415000,1.6,1,1,1,2005
372000,1.6,1,1,1,2005
1326000,1.6,3,2,1,2013
1230000,1.6,2,2,1,1920
855000,1.6,2,1,0,1890
457000,1.6,1,1,1,1970
897500,1.6,3,2,1,1995
1265000,1.6,3,1,1,1920
1075000,1.6,3,1,0,1880
366000,1.6,1,1,1,1970
981000,1.6,2,1,0,1900
683000,1.6,2,1,1,1900
1000000,1.6,2,1,2,1880
887500,1.6,3,2,1,2000
713500,1.6,2,2,1,2010
1500000,1.6,2,2,2,1920
672000,1.6,2,1,1,2002
1215000,1.6,3,2,1,1895
800000,1.6,2,1,1,1900
1645000,1.6,4,1,3,1890
450000,1.6,2,1,1,1970
860000,1.6,2,2,1,1920
492500,13.9,2,1,1,1975
1403000,13.9,3,1,4,1970
1450000,13.9,3,1,1,1970
1396000,13.9,4,1,2,1975
1125000,13.9,3,2,2,1970
700000,13.9,3,2,2,2007
1152000,13.9,4,2,2,2007
1868000,13.9,3,2,2,1960
1050000,13.9,4,2,2,1995
910000,13.9,3,2,2,2001
1850000,13.9,3,1,2,1960
1225000,13.9,4,3,2,1985
1316000,13.9,4,2,2,1965
1400000,13.9,5,3,2,1985
2168000,13.9,5,5,2,2016
1430000,13.9,4,2,2,1970
772000,13.9,3,2,1,1986
1468000,13.9,4,2,2,1975
1275000,13.9,3,1,1,1960
753000,13.9,3,1,1,1970
1250000,13.9,4,2,3,1963
1140000,13.9,3,1,1,1960
746000,13.9,3,2,2,2013
1485000,13.9,3,2,2,1960
1190000,13.9,3,1,1,1960
900000,13.9,2,2,2,2013
1250000,13.9,3,2,1,1965
1030000,13.9,3,1,1,1960
985000,13.9,4,2,2,1998
1300000,13.9,3,1,2,1970
1462500,13.9,4,3,2,1969
1430000,13.9,3,1,2,1970
1350000,13.9,4,3,2,1960
1250000,13.9,3,2,2,1970
1460800,13.9,4,3,2,1970
1152500,13.9,3,2,2,1980
1650000,13.9,5,4,2,2007
800000,13.9,3,2,2,1991
1391000,13.9,3,1,1,1965
452000,13.9,2,1,1,1975
1102200,13.9,3,2,2,2012
1401000,13.9,4,3,2,1970
1782000,13.9,4,3,3,2002
1520000,13.9,4,3,2,2010
878000,13.9,3,2,2,2001
973500,13.9,4,2,2,2009
751800,13.9,3,1,2,2001
1100000,13.9,3,2,2,1960
1202000,13.9,3,2,2,1965
1362000,13.9,3,1,2,1960
1810000,13.9,4,2,4,1970
1901000,10.3,3,2,2,1925
1650000,10.3,4,3,2,1940
1816000,10.3,3,1,2,1955
525000,10.3,2,1,1,1970
2050000,10.3,4,3,2,1950
1930000,10.3,5,2,1,1930
2600000,10.3,3,2,3,1937
600000,10.3,2,1,1,1970
1601000,10.3,3,1,1,1960
1100000,10.3,3,2,1,1988
2550000,10.3,4,2,2,1970
1190000,10.3,3,2,2,1975
2012000,10.3,4,3,2,1940
2309000,10.3,4,3,2,1960
900000,8.5,2,1,2,1940
1625000,8.5,3,2,2,1920
1100000,8.5,4,2,0,1910
1755000,8.5,3,2,1,1905
1400000,8.5,4,1,1,1910
1240000,8.5,3,2,2,1990
591000,8.5,2,1,1,2008
537000,8.5,2,1,1,1970
800000,8.5,3,2,2,2010
965000,8.5,3,1,2,1900
1160000,8.5,2,2,2,2011
820000,8.5,3,2,2,2002
2600000,8.5,4,2,2,1880
1071000,8.5,3,2,2,2000
1800000,8.5,3,2,2,1905
2345000,8.5,3,2,1,1908
741000,8.5,3,1,1,1966
626000,8.5,2,1,1,1930
1650000,8.5,1,3,2,1913
850000,8.5,3,2,2,2000
1750000,8.5,3,2,2,1900
1450000,8.5,3,1,2,1915
2806000,8.5,4,3,2,1930
782000,8.5,3,1,1,1970
1007000,8.5,4,2,2,2000
1450000,8.5,4,2,2,1917
500000,8.5,1,1,1,2006
2600000,8.5,5,3,2,1885
895000,8.5,2,1,1,1915
2050000,8.5,3,3,2,2016
1605000,8.5,3,1,1,1890
520000,7.7,1,1,1,1930
507000,7.7,2,1,1,1970
525000,7.7,2,1,1,1960
750000,7.7,2,1,1,1930
510000,7.7,1,1,1,2001
300000,7.7,1,1,0,1930
1395000,7.7,3,2,1,1996
855000,7.7,2,1,1,1960
1050000,7.7,2,2,2,2009
1911000,7.7,3,1,2,1900
790000,7.7,2,1,2,1940
550000,7.7,2,1,1,1960
357000,7.7,1,1,1,1965
1210000,7.7,2,1,0,1890
825000,7.7,2,1,2,1930
1050000,7.7,3,1,0,1920
632000,7.7,2,1,1,1970
485000,7.7,1,1,1,1970
575000,7.7,2,1,0,1950
590000,7.7,2,1,1,1970
1238000,7.7,3,2,1,1996
510000,7.7,2,1,1,1950
717000,7.7,2,1,1,1950
1875000,7.7,4,2,0,1910
780000,7.7,3,1,1,1960
878500,7.7,3,2,1,2002
3572000,7.7,4,2,6,1915
1015000,7.7,2,1,2,2003
630000,7.7,2,1,1,1960
1700000,7.7,3,2,2,1910
686000,7.7,2,1,1,1970
560000,7.7,2,1,0,1930
765000,7.7,2,1,0,1940
670000,7.7,2,2,1,1970
1625000,7.7,3,2,1,1950
1122000,7.7,2,2,1,1923
559000,7.7,2,1,1,1960
369000,7.7,1,1,1,1970
2400000,7.7,4,2,2,1920
655000,7.7,2,1,1,1965
684000,7.7,2,1,0,1930
451000,7.7,1,1,1,1970
500000,7.7,2,1,1,1970
680000,7.7,2,1,1,1930
600000,7.7,2,1,1,1960
370000,7.7,1,1,1,1960
390000,7.7,1,1,1,1960
630000,7.7,2,1,1,1935
640000,7.7,2,1,0,1940
932000,7.7,2,2,1,2012
645000,7.7,2,1,1,1975
347000,7.7,1,1,1,1970
875000,7.7,2,1,1,1930
582500,7.7,2,1,1,1970
570000,7.7,2,1,1,1940
1875000,7.7,3,3,0,2005
340000,7.7,1,1,1,1970
2200000,7.7,4,3,2,1900
687500,7.7,2,1,1,1930
680000,7.7,2,1,1,1960
730000,7.7,2,1,1,1940
526000,7.7,2,1,0,1930
920000,7.7,3,2,2,2010
1830000,7.7,3,2,2,1925
572500,7.7,2,2,1,1960
1925000,7.7,2,1,1,1923
1425000,8,3,2,2,1950
660000,8,2,1,1,1980
550000,8,2,1,1,1980
1295000,8,3,1,3,1930
595000,8,2,1,2,1990
911000,8,3,2,2,2008
900000,8,4,2,1,1980
645000,8,2,1,1,1980
702500,8,2,1,1,2008
960000,8,3,1,2,1950
1670000,8,4,2,1,1920
1100000,8,3,2,1,1890
1800000,8,3,2,2,1910
1250000,8,3,3,2,2015
1130000,8,2,1,1,1950
370000,8,2,1,3,1975
1467000,8,3,2,2,1900
2800000,8,5,4,6,2005
325000,8,1,1,1,1975
521000,8,2,1,1,1970
1160000,8,4,3,2,2015
2620000,8,6,4,2,1930
1226000,8,3,1,3,1955
1402000,8,4,2,1,1940
897000,8,3,1,2,2000
855000,8,3,1,2,1950
1275000,8,4,2,2,2008
1590000,8,4,3,1,2007
606000,8,2,1,2,1972
1385000,8,3,2,1,1930
650000,8,3,2,1,1985
460000,8,2,1,1,1960
1000000,8,3,2,1,2013
520000,8,2,1,2,1975
720000,8,3,1,2,1999
1635000,8,4,1,2,1900
485000,8,2,1,1,2010
1001000,8,2,1,2,1915
1575000,8,5,3,2,1988
280000,8,1,1,1,1960
1467000,8,3,2,1,1920
890000,8,2,1,1,1950
870000,8,3,1,2,1920
1134000,8,3,1,1,1950
320500,8,1,1,1,1970
650000,8,2,1,1,1994
1065000,8,2,1,2,1960
1610000,8,4,2,2,2010
930000,8,2,1,2,1990
395000,8,2,1,1,1975
1470000,8,3,1,1,2016
480000,8,2,1,1,2011
1475000,8,3,1,2,1910
750000,8,3,1,1,1997
390000,8,2,1,1,1970
1170000,8,4,2,2,2013
1600000,8,4,3,1,1930
1535000,8,4,1,2,1900
435000,8,2,1,1,1970
1460000,8,3,2,1,1920
736000,8,2,1,1,1940
405000,8,2,1,1,1970
450000,8,2,1,1,1970
740000,8,2,1,1,1988
691000,8,2,1,1,1995
2355000,8,4,2,3,1920
1560000,8,4,1,2,1950
1625000,8,3,2,1,1938
1150000,8,3,1,0,1900
360000,8,2,1,1,1970
645000,8,2,1,1,1994
250000,8,1,1,1,1970
872000,8,3,1,1,1970
630000,8,2,1,1,1975
440000,8,2,1,1,1970
1811000,8,5,3,2,1930
1500000,8,3,2,3,1930
1290000,8,3,1,1,1960
1100000,8,3,1,2,1915
1270000,8,3,2,2,1996
1445000,8,3,2,1,1910
1113000,8,3,1,2,1950
370000,8,2,1,1,1960
590000,8,2,1,1,1970
396000,9.4,2,1,1,1975
393000,9.4,2,1,1,1970
450000,9.4,2,1,1,1960
1360000,9.4,5,3,2,1930
340000,9.4,2,1,1,1960
765000,9.4,3,2,1,2002
1605000,9.4,3,2,2,1940
712000,9.4,3,2,2,2009
1250000,5.8,3,2,0,1910
1350000,5.8,3,1,2,2000
1064000,5.8,3,1,1,1900
1220000,5.8,2,1,2,1950
1160000,5.8,4,2,1,1890
505000,5.8,2,1,1,1970
602000,5.8,2,1,1,2013
846000,5.8,3,1,1,1990
400000,5.8,2,1,1,1970
445000,5.8,2,1,1,1970
730000,5.8,2,1,1,1985
1730000,5.8,4,2,2,2007
510000,5.8,2,1,1,1970
2350000,5.8,3,2,4,1950
1350000,5.8,3,1,4,1930
2000000,5.8,4,3,2,2015
1065000,5.8,3,1,2,1930
805000,5.8,2,1,1,2008
1055000,5.8,3,1,2,1950
548000,5.8,2,1,1,2014
1500000,5.8,3,1,1,1910
600000,5.8,2,1,2,1970
545000,5.8,2,1,1,2002
1375000,5.8,3,1,1,1910
1252000,1.6,3,2,2,2004
810000,1.6,2,1,2,1965
1780000,1.6,4,1,1,1902
947500,1.6,1,1,0,1980
1460000,1.6,2,1,0,1890
880000,1.6,2,2,2,2000
3310000,1.6,4,4,2,1854
1481000,1.6,3,2,1,1900
1250000,1.6,3,1,1,1890
1950000,1.6,4,1,0,1890
597000,1.6,1,1,1,2000
465000,1.6,1,1,1,2011
1620000,1.6,3,2,1,1880
850000,1.6,3,2,1,2000
1122000,1.6,2,1,0,1890
1300000,1.6,2,1,1,1900
420000,1.6,1,1,1,1975
715000,1.6,2,1,1,1900
800000,1.6,2,2,1,1995
710000,1.6,2,1,1,2002
630000,1.6,2,1,1,2007
4011000,1.6,4,3,2,1890
677000,1.6,2,1,0,1850
700000,3.5,2,2,1,2010
860000,3.5,2,1,0,1880
870000,3.5,2,1,0,1910
1450000,3.5,4,2,1,1950
700000,3.5,2,2,2,2011
358500,3.5,1,1,1,1975
770000,3.5,2,2,1,1905
1008000,3.5,2,1,1,1890
1015000,3.5,3,2,1,2000
1371000,3.5,2,1,1,1900
720000,3.5,2,2,1,2011
1286000,3.5,3,1,0,1915
1655000,3.5,3,1,0,1900
1600000,3.5,3,3,1,2000
1950000,3.5,4,2,2,1890
3400000,3.5,3,2,1,1890
1785000,3.5,4,2,1,1900
1210000,3.5,2,1,1,1885
1275000,3.5,3,2,1,1890
1290000,3.5,2,1,0,1890
750000,3.5,2,2,2,2002
675000,3.5,2,1,2,2010
1700000,3.5,4,3,2,2008
1080000,3.5,3,2,1,2016
1222500,3.5,2,1,2,1940
330000,3.5,1,1,1,1970
937500,3.5,2,1,0,1890
1710000,3.5,3,2,0,1880
1300000,3.5,3,1,1,1890
490000,3.5,2,1,1,2012
1300000,3.5,3,2,0,1890
2150000,3.5,3,2,0,1898
1581000,3.5,3,1,0,1910
602000,3.5,2,1,1,1980
650000,3.5,2,1,1,1980
1450000,3.5,3,2,1,1905
365000,4.4,2,1,1,1970
425000,4.4,2,1,1,1970
280000,4.4,1,1,1,1970
391000,4.4,2,1,1,1970
715000,4.4,2,1,1,1980
1130000,4.4,3,1,0,1900
1110000,4.4,3,1,1,1885
918000,4.4,2,1,0,1900
